Year_Month,Location_ID,ProductID,Product,Sentiment,Class
"2019/5,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,83,NEU"
"2019/5,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,84,NEU"
"2019/5,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,91,POS"
"2019/5,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,92,POS"
"2019/5,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,84,NEU"
"2019/5,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,86,POS"
"2019/5,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,90,POS"
"2019/5,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,91,POS"
"2019/5,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,89,POS"
"2019/5,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,83,NEU"
"2019/5,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,90,POS"
"2019/6,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,83,NEU"
"2019/6,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,92,POS"
"2019/6,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,87,POS"
"2019/6,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,86,POS"
"2019/6,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,91,POS"
"2019/6,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,83,NEU"
"2019/6,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,89,POS"
"2019/6,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,91,POS"
"2019/6,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,85,POS"
"2019/6,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,83,NEU"
"2019/6,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,86,POS"
"2019/6,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,90,POS"
"2019/7,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,89,POS"
"2019/7,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,89,POS"
"2019/7,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,92,POS"
"2019/7,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,83,NEU"
"2019/7,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,91,POS"
"2019/7,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,83,NEU"
"2019/7,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,84,NEU"
"2019/7,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,86,POS"
"2019/7,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,85,POS"
"2019/7,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,88,POS"
"2019/7,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,88,POS"
"2019/7,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,86,POS"
"2019/8,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,83,NEU"
"2019/8,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,90,POS"
"2019/8,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,89,POS"
"2019/8,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,91,POS"
"2019/8,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,86,POS"
"2019/8,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,90,POS"
"2019/8,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,90,POS"
"2019/8,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,87,POS"
"2019/8,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,88,POS"
"2019/8,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,89,POS"
"2019/8,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,90,POS"
"2019/8,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,85,POS"
"2019/9,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,91,POS"
"2019/9,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,85,POS"
"2019/9,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,88,POS"
"2019/9,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,87,POS"
"2019/9,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,90,POS"
"2019/9,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,85,POS"
"2019/9,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,88,POS"
"2019/9,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,84,NEU"
"2019/9,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,90,POS"
"2019/9,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,88,POS"
"2019/9,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,92,POS"
"2019/9,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,87,POS"
"2019/10,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,89,POS"
"2019/10,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,89,POS"
"2019/10,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,87,POS"
"2019/10,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,85,POS"
"2019/10,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,87,POS"
"2019/10,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,91,POS"
"2019/10,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,88,POS"
"2019/10,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,87,POS"
"2019/10,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,90,POS"
"2019/10,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,88,POS"
"2019/10,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,84,NEU"
"2019/10,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,87,POS"
"2019/11,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,83,NEU"
"2019/11,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,83,NEU"
"2019/11,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,90,POS"
"2019/11,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,83,NEU"
"2019/11,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,85,POS"
"2019/11,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,92,POS"
"2019/11,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,90,POS"
"2019/11,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,89,POS"
"2019/11,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,88,POS"
"2019/11,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,83,NEU"
"2019/11,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,89,POS"
"2019/11,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,89,POS"
"2019/12,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,88,POS"
"2019/12,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,87,POS"
"2019/12,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,84,NEU"
"2019/12,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,89,POS"
"2019/12,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,85,POS"
"2019/12,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,89,POS"
"2019/12,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,91,POS"
"2019/12,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,83,NEU"
"2019/12,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,87,POS"
"2019/12,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,91,POS"
"2019/12,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,83,NEU"
"2019/12,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,89,POS"
"2020/1,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,92,POS"
"2020/1,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,90,POS"
"2020/1,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,86,POS"
"2020/1,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,92,POS"
"2020/1,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,84,NEU"
"2020/1,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,88,POS"
"2020/1,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,92,POS"
"2020/1,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,86,POS"
"2020/1,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,87,POS"
"2020/1,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,89,POS"
"2020/1,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,83,NEU"
"2020/1,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,87,POS"
"2020/2,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,92,POS"
"2020/2,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,92,POS"
"2020/2,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,83,NEU"
"2020/2,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,88,POS"
"2020/2,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,88,POS"
"2020/2,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,87,POS"
"2020/2,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,83,NEU"
"2020/2,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,84,NEU"
"2020/2,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,84,NEU"
"2020/2,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,91,POS"
"2020/2,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,86,POS"
"2020/2,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,91,POS"
"2020/3,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,89,POS"
"2020/3,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,91,POS"
"2020/3,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,83,NEU"
"2020/3,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,89,POS"
"2020/3,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,86,POS"
"2020/3,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,91,POS"
"2020/3,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,88,POS"
"2020/3,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,83,NEU"
"2020/3,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,87,POS"
"2020/3,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,84,NEU"
"2020/3,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,86,POS"
"2020/3,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,87,POS"
"2020/4,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,88,POS"
"2020/4,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,92,POS"
"2020/4,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,84,NEU"
"2020/4,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,86,POS"
"2020/4,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,87,POS"
"2020/4,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,83,NEU"
"2020/4,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,90,POS"
"2020/4,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,83,NEU"
"2020/4,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,84,NEU"
"2020/4,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,91,POS"
"2020/4,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,91,POS"
"2020/4,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,83,NEU"
"2020/5,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,85,POS"
"2020/5,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,90,POS"
"2020/5,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,89,POS"
"2020/5,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,87,POS"
"2020/5,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,88,POS"
"2020/5,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,83,NEU"
"2020/5,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,83,NEU"
"2020/5,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,91,POS"
"2020/5,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,91,POS"
"2020/5,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,86,POS"
"2020/5,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,87,POS"
"2020/5,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,84,NEU"
"2020/6,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,83,NEU"
"2020/6,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,85,POS"
"2020/6,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,92,POS"
"2020/6,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,92,POS"
"2020/6,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,91,POS"
"2020/6,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,83,NEU"
"2020/6,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,87,POS"
"2020/6,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,89,POS"
"2020/6,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,89,POS"
"2020/6,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,88,POS"
"2020/6,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,83,NEU"
"2020/6,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,90,POS"
"2020/7,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,88,POS"
"2020/7,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,84,NEU"
"2020/7,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,86,POS"
"2020/7,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,88,POS"
"2020/7,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,84,NEU"
"2020/7,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,88,POS"
"2020/7,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,84,NEU"
"2020/7,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,89,POS"
"2020/7,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,88,POS"
"2020/7,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,88,POS"
"2020/7,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,83,NEU"
"2020/7,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,87,POS"
"2020/8,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,89,POS"
"2020/8,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,87,POS"
"2020/8,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,87,POS"
"2020/8,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,87,POS"
"2020/8,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,91,POS"
"2020/8,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,87,POS"
"2020/8,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,88,POS"
"2020/8,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,89,POS"
"2020/8,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,83,NEU"
"2020/8,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,85,POS"
"2020/8,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,89,POS"
"2020/8,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,92,POS"
"2020/9,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,83,NEU"
"2020/9,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,86,POS"
"2020/9,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,86,POS"
"2020/9,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,92,POS"
"2020/9,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,90,POS"
"2020/9,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,85,POS"
"2020/9,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,86,POS"
"2020/9,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,85,POS"
"2020/9,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,92,POS"
"2020/9,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,85,POS"
"2020/9,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,90,POS"
"2020/9,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,92,POS"
"2020/10,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,91,POS"
"2020/10,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,87,POS"
"2020/10,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,89,POS"
"2020/10,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,83,NEU"
"2020/10,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,86,POS"
"2020/10,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,86,POS"
"2020/10,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,90,POS"
"2020/10,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,87,POS"
"2020/10,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,90,POS"
"2020/10,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,86,POS"
"2020/10,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,84,NEU"
"2020/10,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,92,POS"
"2020/11,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,87,POS"
"2020/11,""Netherlands, Rotterdam"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,88,POS"
"2020/11,""Netherlands, Rotterdam"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,88,POS"
"2020/11,""Netherlands, Rotterdam"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,90,POS"
"2020/11,""Netherlands, Rotterdam"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,87,POS"
"2020/11,""Netherlands, Rotterdam"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,86,POS"
"2020/11,""Netherlands, Rotterdam"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,85,POS"
"2020/11,""Netherlands, Rotterdam"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,83,NEU"
"2020/11,""Netherlands, Rotterdam"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,91,POS"
"2020/11,""Netherlands, Rotterdam"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,83,NEU"
"2020/11,""Netherlands, Rotterdam"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,84,NEU"
"2020/11,""Netherlands, Rotterdam"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,86,POS"
"2020/12,""Netherlands, Rotterdam"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,89,POS"
