OrderID,Date,Country,City,Latitude,Longtitude,ProductCategoryName,ProductID,Product,Quantity,Discount,Price,Status
order-4f0a7d30-7fc6-4726-adff-c6e9386339af,2021/1/6,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,10,2.33,40,COMPLETED
order-479dee6d-c60b-4b30-8544-998756e5504c,2021/1/8,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,6,3.49,45.61,COMPLETED
order-7a4328c9-c700-4d85-b839-6767653f90d2,2021/1/16,Netherlands,Amsterdam,52.35,4.9166,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,2,3.03,36.46,COMPLETED
order-b6cee8b0-5cfa-4924-9519-d5fda6567730,2021/1/12,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,1,3.81,80.95,COMPLETED
order-9b305903-5d25-4a1d-a35a-f59c2230c03b,2021/1/3,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,2,2.37,35.9,COMPLETED
order-3ca1b273-113b-48b3-9fa5-a608d9a7f208,2021/1/9,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,10,2.83,41.45,COMPLETED
order-3da6c22e-495f-4ad9-a228-b72bec7fec5a,2021/1/8,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,6,0.63,46.93,COMPLETED
order-a5704611-ab15-43aa-8735-ced818d713f5,2021/1/24,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,10,1.89,35.9,COMPLETED
order-4044c6f7-9a6e-4e0f-b640-9d8f13056e47,2021/1/8,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,3,0.43,35.9,COMPLETED
order-60e8b293-8d86-4496-a108-a811518493c7,2021/1/25,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,4,4.74,102.95,COMPLETED
order-30cefc9b-22b5-4051-b8aa-d70309b637db,2021/1/15,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,1,4.98,80.95,COMPLETED
order-56db82ac-3433-4e64-b888-7b763acd8ec2,2021/1/15,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,1,2.92,45.61,COMPLETED
order-53b5229f-4a6b-4b68-bfc2-1ead19cda02e,2021/1/2,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,10,4.97,80.95,COMPLETED
order-a7afd741-cbcb-4835-872f-fcc87ace1c29,2021/1/13,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,2,5.98,102.95,COMPLETED
order-644cc99c-f15b-45a2-8c51-508192b5ae03,2021/2/19,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,2,0.07,78.56,COMPLETED
order-ceef71c9-702c-46cd-a595-0f1de4c494e0,2021/2/12,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,6,10.05,102.95,COMPLETED
order-3ef698c6-b4f4-40d7-9469-2180a57c89b2,2021/2/17,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,7,2.89,35.9,COMPLETED
order-3f28670f-a50f-4b9c-bcec-44eb7a3f2a43,2021/2/20,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,5,0.97,41.45,COMPLETED
order-e93ffe30-07b4-4be4-8e62-6fdeb3c5e669,2021/2/18,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,8,7.13,80.95,COMPLETED
order-a58a9ec6-21ab-4aed-be5b-803a7c91bcbc,2021/2/5,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,3,7.77,80.95,COMPLETED
order-466c9c19-7536-4e96-a23c-6215df778103,2021/2/13,Netherlands,Amsterdam,52.35,4.9166,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,4,0.9,36.46,COMPLETED
order-9974df7d-7f4b-4b47-933b-dd895a39b1db,2021/2/28,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,6,1.55,40,COMPLETED
order-3c75a050-9bd3-4a64-85a2-c76e3a3bbd42,2021/2/4,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,6,2.79,58.95,COMPLETED
order-97f0b894-293b-454a-8484-c0f89954c02f,2021/2/2,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,9,1.04,41.45,COMPLETED
order-16c39efd-644f-447d-b294-4dd1db517d09,2021/2/1,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,1,2.38,78.56,COMPLETED
order-f9df9102-dcc5-47a6-ac5b-6eaa53bfc8d0,2021/2/11,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,5,1.08,40,COMPLETED
order-4f961614-31e3-4360-8997-b3210ec7ffa7,2021/2/16,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,3,2.98,35.9,COMPLETED
order-7b9295bc-46f4-4212-ad47-a4c898ea5127,2021/2/11,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,5,5.4,80.95,COMPLETED
order-0fdd94fe-f922-43b1-b796-e49f7de6d18b,2021/2/17,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,9,3.14,41.45,COMPLETED
order-8b06360b-cdd3-48c4-b252-f07f2f826f5b,2021/2/22,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,8,7.23,80.95,COMPLETED
order-1bc158d1-0df7-48fe-b6ea-344424471118,2021/2/6,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,5,1.98,40,COMPLETED
order-d319ab07-3a16-4319-a9c0-254ebdf895e3,2021/2/22,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,8,0.89,45.61,COMPLETED
order-f73d76fc-6dc0-4a5b-8a20-0087670e7f41,2021/2/8,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,8,0.43,58.95,COMPLETED
order-6e3bb605-235d-49d5-ae85-24f18018a01a,2021/2/16,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,3,5.7,80.95,COMPLETED
order-8eeb194d-7b24-4bff-b088-c549f243a9b7,2021/2/14,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,10,6.66,80.95,COMPLETED
order-172bccd6-2fdf-4b77-be5c-07d34233558a,2021/2/2,Netherlands,Amsterdam,52.35,4.9166,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,4,2.84,36.46,COMPLETED
order-8fe98818-50dd-44b8-89bf-0d318d19d927,2021/2/26,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,5,5.27,78.56,COMPLETED
order-b4568ec8-593b-4935-b458-cf93bbc119f7,2021/2/7,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,5,1.41,78.56,COMPLETED
order-7f717d99-d02b-4356-b3ad-90150d2cdd97,2021/2/21,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,3,0.63,45.61,COMPLETED
order-26114a5a-b367-414a-8a90-a734053636ee,2021/2/3,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,1,2.15,58.95,COMPLETED
order-0d44413a-8a04-4ec6-8ad7-86cf90400de1,2021/2/4,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,2,1.38,102.95,COMPLETED
order-544e70ec-f960-429b-b5ae-17d36b3d6685,2021/2/21,Netherlands,Amsterdam,52.35,4.9166,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,4,1.21,36.46,COMPLETED
order-32903952-01be-42c4-bc5f-47bf3c6ff723,2021/2/15,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,7,3.63,39.95,COMPLETED
order-610db2ca-7d0a-447f-896e-5f20c1b169db,2021/2/10,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,7,2.63,41.45,COMPLETED
order-95a57653-813f-4c80-8695-cecbc7a49e3f,2021/2/21,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,1,0.42,41.45,COMPLETED
order-efdbb727-bed4-45a3-8361-1e63bfc8633c,2021/2/15,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,7,2.16,45.61,COMPLETED
order-20e40a53-8c53-4885-86de-8d17fee713f1,2021/2/4,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,9,1.37,78.56,COMPLETED
order-30121849-fbdb-4451-b742-4a334301897f,2021/2/11,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,6,2.89,45.61,COMPLETED
order-0d4e5eff-dffc-4ac8-bcdd-51039245fc55,2021/2/10,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,9,2.33,58.95,COMPLETED
order-894bfde9-3ff7-464b-a1dd-b4edf8be7631,2021/2/18,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,9,2.06,45.61,COMPLETED
order-19c50f58-e33c-4aef-a7b4-58a98b7c79ec,2021/2/6,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,3,2.62,45.61,COMPLETED
order-ba9e998c-0adc-47f6-8f13-12ecf8c340e7,2021/2/23,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,4,4.07,102.95,COMPLETED
order-4cf50078-bbd0-4d76-bd05-94194f171135,2021/2/22,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,6,1.26,78.56,COMPLETED
order-f8e283d1-1e22-4f08-a147-921ea39a5c27,2021/2/26,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,5,1.56,35.9,COMPLETED
order-c68061d3-6049-4a6f-a401-e6a9b892437c,2021/2/24,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,1,0.01,46.93,COMPLETED
order-18c22778-ba8b-4961-90d0-5f66fb5bce67,2021/2/19,Netherlands,Amsterdam,52.35,4.9166,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,5,1.57,36.46,COMPLETED
order-c6e87899-e87c-4896-bf71-3a9442b14846,2021/2/26,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,7,3.09,45.61,COMPLETED
order-f9bd87d4-d6cc-4371-95fa-e8434c9c8819,2021/2/20,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,9,0.45,45.61,COMPLETED
order-20e473e7-7243-4c7d-b3f5-62b55bd13a9b,2021/2/11,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,1,2.49,40,COMPLETED
order-e974b765-fcf7-4548-bc1e-3ae4e1182b8d,2021/2/11,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,10,2.48,80.95,COMPLETED
order-f85de9cd-0951-4319-95f4-fa425e0dd955,2021/2/11,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,2,0.87,78.56,COMPLETED
order-0d58cdc7-201f-47c3-aa68-4935021ad36c,2021/2/10,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,7,0.45,80.95,COMPLETED
order-6ef1f065-fd51-4c78-84fd-bf48c091010e,2021/2/23,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,4,4.26,45.61,COMPLETED
order-36f67928-4bed-47cd-bb98-adab781ecce7,2021/2/8,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,7,0.9,46.93,COMPLETED
order-c8cf5d62-7e51-4026-bdeb-a3abec634a30,2021/2/16,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,7,5.67,102.95,COMPLETED
order-95c56096-8ea0-4e69-87e2-95bf200c0678,2021/2/2,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,3,3.39,39.95,COMPLETED
order-0fb9ffd4-31b8-4b89-95f5-9795b25ea378,2021/2/9,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,6,6.7,78.56,COMPLETED
order-ebc5e3e5-55f7-44ce-80db-7204ef3188f9,2021/2/10,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,2,5.7,78.56,COMPLETED
order-55ebdbcf-dd48-4d9a-b7a0-69ddece9f59d,2021/2/6,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,10,2.38,80.95,COMPLETED
order-abce6ccd-dcf6-4a31-8619-78fdcfec1edb,2021/2/6,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,2,2.56,80.95,COMPLETED
order-6862d8c2-ed68-4912-bee4-4e7640dea225,2021/2/9,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,6,0.3,45.61,COMPLETED
order-e6d98ef3-207e-45bc-8b4a-df3297d92576,2021/2/2,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,6,3.02,35.9,COMPLETED
order-90250eef-824c-47a6-811e-1cf913d4d58b,2021/2/7,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,8,3.29,46.93,COMPLETED
order-ab8220e4-f02b-4857-be38-6074ab484240,2021/2/4,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,10,3.88,41.45,COMPLETED
order-f332d63a-164b-4fb3-873c-7b5cc232d337,2021/2/9,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,10,0.22,41.45,COMPLETED
order-9a4117ac-c81a-4a85-a130-c8f740ff54c4,2021/2/22,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,3,3.62,102.95,COMPLETED
order-11cac288-f2fd-4e55-a07f-c2b49c5f4c04,2021/2/19,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,6,0.87,78.56,COMPLETED
order-ccc2e57e-4687-425e-801e-521978ab6ac9,2021/2/1,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,4,0.62,45.61,COMPLETED
order-bb5b8e54-33aa-452c-af6e-7604a93024d4,2021/2/20,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,2,2.31,45.95,COMPLETED
order-0d25e30e-f3ff-44c2-b886-71a6897ea171,2021/2/22,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,2,4.1,45.95,COMPLETED
order-7ab64a59-d2e9-4953-bec0-347c94cf1ffc,2021/2/20,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,3,7.37,78.56,COMPLETED
order-b6b5aefd-7045-4c50-85be-1aa723c3c8d2,2021/2/24,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,9,2.35,41.45,COMPLETED
order-2a5c942d-8969-46ed-85e1-87406e2e8448,2021/2/15,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,7,6.87,102.95,COMPLETED
order-437aa8f0-efe6-40df-923f-b2827c6af24f,2021/2/5,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,1,1.22,78.56,COMPLETED
order-5d92bd16-ab0a-4eda-8331-a53732088e7a,2021/2/20,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,3,2.05,40,COMPLETED
order-f177213a-c58b-4c24-b673-4f2a6f69d2b7,2021/2/8,Netherlands,Amsterdam,52.35,4.9166,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,9,1.44,45.61,COMPLETED
order-9b2676f1-77bc-40c1-afec-f62a3b2a21c9,2021/2/23,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,3,5.02,58.95,COMPLETED
order-fd6351d9-7fe0-4fbe-b7b6-abb831247e45,2021/2/26,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,9,1.72,35.9,COMPLETED
order-8ae850bf-7ae7-4d70-a240-620c75133ae1,2021/2/4,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,4,1.84,41.45,COMPLETED
order-e41a225d-a0a1-43ca-89a8-f402c968808b,2021/2/4,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,8,2.47,46.93,COMPLETED
order-5fc6180d-6405-4522-910c-03f01fe2a95e,2021/2/19,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,7,2.25,102.95,COMPLETED
order-2417bc72-5e6a-4488-8e01-f9c05fdc92ac,2021/2/23,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,9,3.82,58.95,COMPLETED
order-e88d0e1c-96a7-47d9-9298-824a60796b08,2021/2/3,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,5,2.18,78.56,COMPLETED
order-2c8d41a7-b9fc-4e04-bfc5-5ce2876ddfab,2021/2/17,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,1,1.17,39.95,COMPLETED
order-04c70d03-89f3-41cf-90b1-d72b87729122,2021/2/20,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,4,1.6,40,COMPLETED
order-0a99e80e-669e-4d13-b1e6-9b30434149e5,2021/2/2,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,9,2.44,40,COMPLETED
order-b8bfeb41-2cb6-45af-984c-52367987c039,2021/2/20,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,9,2.63,45.95,COMPLETED
order-db533869-523d-4676-b4fa-cc0cedb0573f,2021/2/8,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,2,0.93,40,COMPLETED
order-2d99b90a-0646-444c-9058-9a7995b8e44d,2021/2/10,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,6,0.94,35.9,COMPLETED
order-205a9949-462f-4a52-8135-3ccc1b0a3dc8,2021/2/21,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,2,3.85,58.95,COMPLETED
order-28762726-42b0-4304-a88b-062d767828c3,2021/2/19,Netherlands,Amsterdam,52.35,4.9166,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,6,1.61,36.46,COMPLETED
order-c45517d5-aa96-495a-ac42-d5d60128d503,2021/2/9,Netherlands,Amsterdam,52.35,4.9166,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,8,2.93,35.9,COMPLETED
order-1337a77b-277e-440d-8e24-7e845966071e,2021/2/18,Netherlands,Amsterdam,52.35,4.9166,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,4,1.83,80.95,COMPLETED
order-a1353ab8-78e4-429d-b4a2-ac67eef019e8,2021/2/21,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,6,4.5,45.95,COMPLETED
order-0c87418e-d175-4a4a-bc03-4dea65cfe70b,2021/2/12,Netherlands,Amsterdam,52.35,4.9166,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,1,0.61,58.95,COMPLETED
order-9edb719a-002c-4493-af7c-ff1d46d6b3f7,2021/2/19,Netherlands,Amsterdam,52.35,4.9166,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,6,1.41,40,COMPLETED
order-506dc272-d0e4-4d32-9e71-14f4a6d65ef4,2019/7/22,Netherlands,Rotterdam,51.92,4.48,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,3,2.85,45.95,COMPLETED
order-f0c45431-cb05-4ae2-9f1c-815168020952,2019/8/12,Netherlands,Rotterdam,51.92,4.48,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,7,3.3,78.56,COMPLETED
order-37731033-fe0e-41f0-adbe-3a19f24b1d88,2019/9/24,Netherlands,Rotterdam,51.92,4.48,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,3,1.93,39.95,COMPLETED
order-06956622-928e-4c73-990f-e340fc4bfa26,2019/10/8,Netherlands,Rotterdam,51.92,4.48,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,4,4.41,45.95,COMPLETED
order-643b9e1c-e42d-435e-bbd1-241575bd97a2,2019/11/3,Netherlands,Rotterdam,51.92,4.48,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,10,2.4,41.45,COMPLETED
order-337cf86a-d769-45d8-9813-3d69dcf43f52,2019/11/15,Netherlands,Rotterdam,51.92,4.48,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,2,1.51,39.95,COMPLETED
order-557bd3e5-45fa-4290-b747-8d0a9bdb7529,2019/12/9,Netherlands,Rotterdam,51.92,4.48,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,2,7.17,80.95,COMPLETED
order-cde12f30-a9c2-49c9-8a80-f11fc0edbf07,2019/12/12,Netherlands,Rotterdam,51.92,4.48,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,1,7.45,102.95,COMPLETED
order-736475d9-7851-4557-8dcb-d0a26a9933cf,2020/1/4,Netherlands,Rotterdam,51.92,4.48,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,9,1.86,78.56,COMPLETED
order-24ee55a3-64d1-40f8-91c0-8c08a973724f,2020/1/8,Netherlands,Rotterdam,51.92,4.48,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,2,3.56,35.9,COMPLETED
order-eea386d3-1f2f-41ec-99c7-453692606431,2020/1/10,Netherlands,Rotterdam,51.92,4.48,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,4,2.81,58.95,COMPLETED
order-38c3a4c5-3105-4f78-a125-29e2363eec37,2020/2/25,Netherlands,Rotterdam,51.92,4.48,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,5,3.21,41.45,COMPLETED
order-fefaee75-9415-4d6a-b1b2-47e8a94a9c12,2020/2/3,Netherlands,Rotterdam,51.92,4.48,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,1,3.47,39.95,COMPLETED
order-1580e346-2551-462f-9171-b73e774016bf,2020/2/13,Netherlands,Rotterdam,51.92,4.48,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,3,1.91,78.56,COMPLETED
order-2138d01e-d6ee-49e2-92e1-138ccfb2d9cc,2020/2/2,Netherlands,Rotterdam,51.92,4.48,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,2,3.56,39.95,COMPLETED
order-385364b6-0d0e-4c34-9570-4202476e6347,2020/3/19,Netherlands,Rotterdam,51.92,4.48,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,6,3.02,35.9,COMPLETED
